module,level,rva,file_offset,section,file_word,reference_base,reference_address_NOT_live,runtime_vanilla_word_at_reference_base,patched_encoded,patch_interpretation,flags,layer,mechanic,source,binary_check,continuous,runtime_activation,validation,evidence,nearest_callback_NOT_proven_owner,callback_distance_bytes
23,Airboard — niveau 6,0x000FD668,0x000FD6DC,.text,0x3C06BF80,0x09139D00,0x09237368,0x3C06BF80,0x3C06BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoom,64
23,Airboard — niveau 6,0x00102074,0x001020E8,.text,0x3C073F80,0x09139D00,0x0923BD74,0x3C073F80,0x3C073F00,literal word,16,8,Pas du shrapnel dÃ©coratif,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoomShrapnel,4
23,Airboard — niveau 6,0x00103A54,0x00103AC8,.text,0x3C04BF80,0x09139D00,0x0923D754,0x3C04BF80,0x3C04BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGlove,144
23,Airboard — niveau 6,0x00103CBC,0x00103D30,.text,0x3C04BF80,0x09139D00,0x0923D9BC,0x3C04BF80,0x3C04BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGlove,760
23,Airboard — niveau 6,0x00104440,0x001044B4,.text,0x3C05BF80,0x09139D00,0x0923E140,0x3C05BF80,0x3C05BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a1,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,8
23,Airboard — niveau 6,0x001046B4,0x00104728,.text,0x460D6300,0x09139D00,0x0923E3B4,0x460D6300,0x00000001,jump to plugin-owned cave 1,20,2,"Agents Ravageurs / Agents of Doom â€” add.s f12,f12,f13 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,636
23,Airboard — niveau 6,0x001046B8,0x0010472C,.text,0xE62C0004,0x09139D00,0x0923E3B8,0xE62C0004,0x00000000,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” swc1 f12,4(s1) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,640
23,Airboard — niveau 6,0x00105910,0x00105984,.text,0x3C063D08,0x09139D00,0x0923F610,0x3C063D08,0x3C063C88,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,1/30 â†’ 1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsRocket,80
23,Airboard — niveau 6,0x0011838C,0x00118400,.text,0x3C043F80,0x09139D00,0x0925208C,0x3C043F80,0x3C043F00,literal word,16,2,"Gant Mine Abeille / Bee Mine Glove â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BeeMine,4900
23,Airboard — niveau 6,0x0011848C,0x00118500,.text,0x3C043F80,0x09139D00,0x0925218C,0x3C043F80,0x3C043F00,literal word,16,2,"Gant Mine Abeille / Bee Mine Glove â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BeeMine,5156
23,Airboard — niveau 6,0x0011ADD8,0x0011AE4C,.text,0x3C0641F0,0x09139D00,0x09254AD8,0x3C0641F0,0x3C064270,literal word,16,2,"LacÃ©rator / Blaster â€” lui a2,30.0 â†’ lui a2,60.0",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlasterAkimbo,220
23,Airboard — niveau 6,0x0011B3AC,0x0011B420,.text,0x3C053F80,0x09139D00,0x092550AC,0x3C053F80,0x3C053F00,literal word,16,2,"LacÃ©rator / Blaster â€” lui a1,1.0 â†’ lui a1,0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlasterShot,20
23,Airboard — niveau 6,0x0011F458,0x0011F4CC,.text,0x3C053F80,0x09139D00,0x09259158,0x3C053F80,0x3C053F00,literal word,16,2,"Tremblator / Concussion Gun â€” lui a1,1.0 â†’ lui a1,0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlitzGunShot,8
23,Airboard — niveau 6,0x0012341C,0x00123490,.text,0x3C04BF80,0x09139D00,0x0925D11C,0x3C04BF80,0x3C04BF00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrossbowShot,148
23,Airboard — niveau 6,0x00123C3C,0x00123CB0,.text,0x3C043F80,0x09139D00,0x0925D93C,0x3C043F80,0x3C043F00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrossbowShot,2228
23,Airboard — niveau 6,0x00123CB0,0x00123D24,.text,0x3C043F80,0x09139D00,0x0925D9B0,0x3C043F80,0x3C043F00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrossbowShot,2344
23,Airboard — niveau 6,0x001247A4,0x00124818,.text,0x3C04BF80,0x09139D00,0x0925E4A4,0x3C04BF80,0x3C04BF00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrystalGroundShard,160
23,Airboard — niveau 6,0x0012BFA4,0x0012C018,.text,0x3C043F80,0x09139D00,0x09265CA4,0x3C043F80,0x3C043F00,literal word,16,2,"IncinÃ©rator / Scorcher â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Flamethrower,112
23,Airboard — niveau 6,0x0012C244,0x0012C2B8,.text,0x3C06BF80,0x09139D00,0x09265F44,0x3C06BF80,0x3C06BF00,literal word,16,2,"IncinÃ©rator / Scorcher â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Flamethrower,784
23,Airboard — niveau 6,0x0012C39C,0x0012C410,.text,0x34040003,0x09139D00,0x0926609C,0x34040003,0x34040006,literal word,16,2,"IncinÃ©rator / Scorcher â€” ori a0,3 â†’ ori a0,6",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Flamethrower,1128
23,Airboard — niveau 6,0x00136F40,0x00136FB4,.text,0x46146301,0x09139D00,0x09270C40,0x46146301,0x00000004,jump to plugin-owned cave 4,20,2,"Pisteur Laser / Laser Tracer â€” sub.s f12,f12,f20 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,LaserTracer,280
23,Airboard — niveau 6,0x00136F44,0x00136FB8,.text,0xE62C0008,0x09139D00,0x09270C44,0xE62C0008,0x00000000,literal word,16,2,"Pisteur Laser / Laser Tracer â€” swc1 f12,8(s1) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,LaserTracer,284
23,Airboard — niveau 6,0x0014D144,0x0014D1B8,.text,0x3C04BF80,0x09139D00,0x09286E44,0x3C04BF80,0x3C04BF00,literal word,16,2,"T.E.L.T. / R.Y.N.O. â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Ryno,208
23,Airboard — niveau 6,0x0014DAEC,0x0014DB60,.text,0x3C053F80,0x09139D00,0x092877EC,0x3C053F80,0x3C053F00,literal word,16,2,"T.E.L.T. / R.Y.N.O. â€” lui a1,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,RynoRocket,8
23,Airboard — niveau 6,0x0014F970,0x0014F9E4,.text,0x3C04BF80,0x09139D00,0x09289670,0x3C04BF80,0x3C04BF00,literal word,16,2,"BarriÃ¨re Statique / Static Barrier â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShieldCharger,228
23,Airboard — niveau 6,0x0014FD28,0x0014FD9C,.text,0x3C043D08,0x09139D00,0x09289A28,0x3C043D08,0x3C043C88,literal word,16,2,"BarriÃ¨re Statique / Static Barrier â€” lui a0,1/30 â†’ 1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShieldCharger,1180
23,Airboard — niveau 6,0x0014FD70,0x0014FDE4,.text,0x3C04BF80,0x09139D00,0x09289A70,0x3C04BF80,0x3C04BF00,literal word,16,2,"BarriÃ¨re Statique / Static Barrier â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShieldCharger,1252
23,Airboard — niveau 6,0x00152780,0x001527F4,.text,0x46148B01,0x09139D00,0x0928C480,0x46148B01,0x00000002,jump to plugin-owned cave 2,20,2,"Roquette Ã‰clair / Shock Rocket â€” sub.s f12,f17,f20 â†’ j cave A",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShockRocket,280
23,Airboard — niveau 6,0x001527AC,0x00152820,.text,0x46146301,0x09139D00,0x0928C4AC,0x46146301,0x00000003,jump to plugin-owned cave 3,20,2,"Roquette Ã‰clair / Shock Rocket â€” sub.s f12,f12,f20 â†’ j cave B",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShockRocket,324
23,Airboard — niveau 6,0x001527B0,0x00152824,.text,0x4616603C,0x09139D00,0x0928C4B0,0x4616603C,0x00000000,literal word,16,2,"Roquette Ã‰clair / Shock Rocket â€” c.lt.s f12,f22 â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShockRocket,328
23,Airboard — niveau 6,0x0015C894,0x0015C908,.text,0xC62C0010,0x09139D00,0x09296594,0xC62C0010,0x00000005,jump to plugin-owned cave 5,20,2,"Aspiro-Canon / Suck Cannon â€” lwc1 f12,0x10(s1) â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannon,780
23,Airboard — niveau 6,0x0015C898,0x0015C90C,.text,0x46166301,0x09139D00,0x09296598,0x46166301,0x00000000,literal word,16,2,"Aspiro-Canon / Suck Cannon â€” sub.s f12,f12,f22 â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannon,784
23,Airboard — niveau 6,0x00160A18,0x00160A8C,.text,0x3C044000,0x09139D00,0x0929A718,0x3C044000,0x3C043F80,literal word,16,1,"Titanium Bolt, facteur 2,0 â†’ 1,0",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,TitaniumBolt,1984
23,Airboard — niveau 6,0x0016F26C,0x0016F2E0,.text,0xC6EC0008,0x09139D00,0x092A8F6C,0xC6EC0008,0x00000006,jump to plugin-owned cave 6,20,2,"Aspiro-Canon / Suck Cannon â€” lwc1 f12,8(s7) â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,468
23,Airboard — niveau 6,0x0016F270,0x0016F2E4,.text,0xC7CD0010,0x09139D00,0x092A8F70,0xC7CD0010,0x00000000,literal word,16,2,"Aspiro-Canon / Suck Cannon â€” lwc1 f13,0x10(fp) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,472
23,Airboard — niveau 6,0x0029FD78,0x0029FDEC,.data,0x42700000,0x09139D00,0x093D9A78,0x42700000,0x42F00000,literal word,0,2,Agents Ravageurs / Agents of Doom â€” float 60 â†’ 120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1248480
23,Airboard — niveau 6,0x0029FD7C,0x0029FDF0,.data,0x42700000,0x09139D00,0x093D9A7C,0x42700000,0x42F00000,literal word,0,2,Agents Ravageurs / Agents of Doom â€” float 60 â†’ 120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1248484
23,Airboard — niveau 6,0x002A0498,0x002A050C,.data,0x40000000,0x09139D00,0x093DA198,0x40000000,0x3F800000,literal word,0,2,Agents Ravageurs / Agents of Doom â€” float 2.0 â†’ 1.0,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1250304
23,Airboard — niveau 6,0x002A1BF0,0x002A1C64,.data,0x3C360B62,0x09139D00,0x093DB8F0,0x3C360B62,0x3BB60B62,literal word,0,2,Gant Mine Abeille / Bee Mine Glove â€” float 1/90 â†’ 1/180,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1256280
23,Airboard — niveau 6,0x002A1BF4,0x002A1C68,.data,0x41880000,0x09139D00,0x093DB8F4,0x41880000,0x41080000,literal word,0,8,"Fondu visuel 17 vers 8,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1256284
23,Airboard — niveau 6,0x002A1BFC,0x002A1C70,.data,0x3DD67751,0x09139D00,0x093DB8FC,0x3DD67751,0x3D567751,literal word,0,2,Gant Mine Abeille / Bee Mine Glove â€” float 0.1047198 â†’ 0.0523599,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1256292
23,Airboard — niveau 6,0x002A1C00,0x002A1C74,.data,0x3E567751,0x09139D00,0x093DB900,0x3E567751,0x3DD67751,literal word,0,2,Gant Mine Abeille / Bee Mine Glove â€” float 0.2094395 â†’ 0.1047198,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1256296
23,Airboard — niveau 6,0x002A1C08,0x002A1C7C,.data,0x3DCCCCCD,0x09139D00,0x093DB908,0x3DCCCCCD,0x3D4CCCCD,literal word,0,2,Gant Mine Abeille / Bee Mine Glove â€” float 0.1 â†’ 0.05,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1256304
23,Airboard — niveau 6,0x002A1C0C,0x002A1C80,.data,0x3E800000,0x09139D00,0x093DB90C,0x3E800000,0x3E000000,literal word,0,2,Gant Mine Abeille / Bee Mine Glove â€” float 0.25 â†’ 0.125,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1256308
23,Airboard — niveau 6,0x002A433C,0x002A43B0,.data,0x41700000,0x09139D00,0x093DE03C,0x41700000,0x41F00000,literal word,0,2,Pisteur Laser / Laser Tracer â€” float 15 â†’ 30,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1266340
23,Airboard — niveau 6,0x002A4340,0x002A43B4,.data,0x40C00000,0x09139D00,0x093DE040,0x40C00000,0x41400000,literal word,0,2,Pisteur Laser / Laser Tracer â€” float 6 â†’ 12,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1266344
23,Airboard — niveau 6,0x002A5CA8,0x002A5D1C,.data,0x3BF2B9D6,0x09139D00,0x093DF9A8,0x3BF2B9D6,0x3B72B9D6,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/135 â†’ â‰ˆ1/270,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272848
23,Airboard — niveau 6,0x002A5CAC,0x002A5D20,.data,0x3C360B61,0x09139D00,0x093DF9AC,0x3C360B61,0x3BB60B61,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/90 â†’ â‰ˆ1/180,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272852
23,Airboard — niveau 6,0x002A5CB0,0x002A5D24,.data,0x3C888889,0x09139D00,0x093DF9B0,0x3C888889,0x3C088889,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/60 â†’ â‰ˆ1/120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272856
23,Airboard — niveau 6,0x002A5CB4,0x002A5D28,.data,0x3D088889,0x09139D00,0x093DF9B4,0x3D088889,0x3C888889,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/30 â†’ â‰ˆ1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272860
23,Airboard — niveau 6,0x002A5CB8,0x002A5D2C,.data,0x3D088889,0x09139D00,0x093DF9B8,0x3D088889,0x3C888889,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/30 â†’ â‰ˆ1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272864
23,Airboard — niveau 6,0x002A5CBC,0x002A5D30,.data,0x3D088889,0x09139D00,0x093DF9BC,0x3D088889,0x3C888889,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/30 â†’ â‰ˆ1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272868
23,Airboard — niveau 6,0x002A5CC0,0x002A5D34,.data,0x3D088889,0x09139D00,0x093DF9C0,0x3D088889,0x3C888889,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/30 â†’ â‰ˆ1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272872
23,Airboard — niveau 6,0x002A5CC4,0x002A5D38,.data,0x3D088889,0x09139D00,0x093DF9C4,0x3D088889,0x3C888889,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/30 â†’ â‰ˆ1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1272876
